# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.12.1

allplayernames::0ec8fa68-ac56-47de-af4c-7d6cdfbbbc05, string, 800E47686F7374726561706572383537
growagardenisland::e45417fc-3b52-4c40-8eff-3e7123f110e1, location, 8605776F726C6480FF0000000181046E616D6520800D47726F775F415F47617264656E01780940D19880000000000179094053000000000000017A09408F7800000000000570697463680800000000037961770800000000
growagardenisland::e68236a7-8f51-4ead-ab40-71506b13fb9d, location, 8605776F726C6480FF0000000181046E616D6520800D47726F775F415F47617264656E01780940D77480000000000179094053000000000000017A09408F7800000000000570697463680800000000037961770800000000
growagardenisland::f4369103-7968-47c1-a997-7864a830534f, location, 8605776F726C6480FF0000000181046E616D6520800D47726F775F415F47617264656E01780940E30D40000000000179094053000000000000017A09408F7800000000000570697463680800000000037961770800000000
growagardenisland::fa67da7c-7e7a-41fb-a7da-6be53c996ee9, location, 8605776F726C6480FF0000000181046E616D6520800D47726F775F415F47617264656E01780940EB5A40000000000179094053000000000000017A09408F7800000000000570697463680800000000037961770800000000
growagardenisland::fc3ea464-e7e1-4545-9cc8-7dfea77baff8, location, 8605776F726C6480FF0000000181046E616D6520800D47726F775F415F47617264656E01780940DB5C80000000000179094053000000000000017A09408F7800000000000570697463680800000000037961770800000000
growagardenisland::fd00afed-0956-44db-9b82-32ebc50e856b, location, 8605776F726C6480FF0000000181046E616D6520800D47726F775F415F47617264656E01780940EC5440000000000179094053000000000000017A09408F7800000000000570697463680800000000037961770800000000
growagardenmappoint::1, location, 8605776F726C6480FF0000000181046E616D6520800D47726F775F415F47617264656E017809C02399B76A6E333D017909C04823E2CCC9E810017A094030CB5AB2295A1D0570697463680842620A960379617708C2DD6EC6
growagardenmappoint::2, location, 8605776F726C6480FF0000000181046E616D6520800D47726F775F415F47617264656E0178094033DCB05B84EFF8017909C050E7DB4907ECC8017A09BFE328EB6DD896E105706974636808C1C00373037961770842269868
melon::0ec8fa68-ac56-47de-af4c-7d6cdfbbbc05, long, 0000000000000000
melon::1cfa57d4-af45-46fa-a7f3-d70675567262, long, 0000000000000000
melon::2a6baa5e-bf5a-4d18-b91d-8814158d7bcb, long, 0000000000000000
melon::2d6becc6-2a7d-4422-8ef5-6c0dcf8e0451, long, 0000000000000000
melon::2d43919f-6109-42cc-99f9-64e7a6ad7af2, long, 0000000000000000
melon::2ec158eb-aa44-4d0e-9aef-2751d341b485, long, 0000000000000000
melon::2f79ae0b-0e79-4cb5-9c5b-4bdf95fa9f46, long, 0000000000000000
melon::03e6f46b-2549-46e6-a385-51b46a35419b, long, 0000000000000000
melon::4a6da52f-42b5-4564-baf5-b060e2a9772c, long, 0000000000000000
melon::4f797837-9479-48d4-b9c4-271022280764, long, 0000000000000000
melon::5d90f9bd-802d-4de8-9602-a1b31f4e365f, long, 0000000000000000
melon::6f86ed50-1106-4788-9625-815d892b9fd3, long, 0000000000000000
melon::7ca2d0ff-ebd7-4cd2-b838-d3d787b29027, long, 0000000000000000
melon::8c63fceb-231a-4651-be2c-3cf112892068, long, 0000000000000000
melon::9b4933c0-cf2f-49a5-90d9-40d184a44edb, long, 0000000000000000
melon::32a93f4d-2215-4072-ab1d-e82f6544f1ed, long, 0000000000000000
melon::33abe7d1-70ac-444c-9d18-010da68c4b90, long, 0000000000000000
melon::35e3ad4c-a41e-41c3-b7f2-8584a2eb47ce, long, 0000000000000000
melon::48cfb139-7894-4856-8d29-49222ca292a5, long, 0000000000000000
melon::54cf705a-88c3-4548-a6a4-8b7fb49c0215, long, 0000000000000000
melon::54e6d0f2-2c0c-4185-b0ab-d64e388a3bea, long, 0000000000000000
melon::62bff469-8738-4500-bb4f-dfc173a41e7c, long, 0000000000000000
melon::072e2c78-d1ff-42b2-ab85-4a8b8c780bdf, long, 0000000000000000
melon::96ae3a8f-68ff-4ec3-ac3c-b233e88ff8aa, long, 0000000000000000
melon::248d32a1-dc0f-4e73-a1e1-67bbd00efd5f, long, 0000000000000000
melon::769b0a20-cf9a-4bd7-bae5-f6acd07a29ba, long, 0000000000000000
melon::5325a106-6ef4-4fbd-9d09-847471c9a25b, long, 0000000000000000
melon::6544d4ef-6a60-48c4-9bb0-26a2304f8303, long, 0000000000000000
melon::94323c51-6c59-4b8c-a46e-4995093b7d2f, long, 0000000000000000
melon::4143714f-c27a-45bc-a288-1c984f5b8f96, long, 0000000000000000
melon::7988027b-6201-4db0-b309-adcfcd21d56a, long, 0000000000000000
melon::45726961-c646-41da-9be5-92639e903a78, long, 0000000000000000
melon::a991684d-69bc-48a2-8e0b-ed76b3c6d348, long, 0000000000000000
melon::abc673ba-53ae-4afa-b3c1-2d801e06b660, long, 0000000000000000
melon::b3f6e258-c803-4247-8f90-519c946b1a14, long, 0000000000000000
melon::b7f5a011-cec7-4f24-b30e-8bcd219f72fd, long, 0000000000000000
melon::be631fca-8bee-4c3c-aec3-1684d1efea31, long, 0000000000000000
melon::bfe3bf41-f2ac-4d76-ba00-c428fbb73a7d, long, 0000000000000000
melon::c3cfaecd-cc8d-4162-8f96-db307c7ffded, long, 0000000000000000
melon::c4c97558-4c5b-4f3e-83ef-06d46ccad4af, long, 0000000000000000
melon::c9cafcf7-20f5-4b03-87c2-621d5769b7cb, long, 0000000000000000
melon::c29c070d-c6cb-431f-8df1-260df7e70aaf, long, 0000000000000000
melon::c52884e9-9c90-4d31-87bf-f8d852de006e, long, 0000000000000000
melon::da40e6bc-d08b-432d-916a-ce7fc6cb3a57, long, 0000000000000000
melon::dd982670-37cc-4b40-9930-8a178be7a5ed, long, 0000000000000000
melon::e6bd9bf0-c05b-4712-8471-d4e15cf1334e, long, 0000000000000000
melon::e45d30de-aa34-4cba-970e-3431e5984e4e, long, 0000000000000000
melon::e45417fc-3b52-4c40-8eff-3e7123f110e1, long, 0000000000000000
melon::e68236a7-8f51-4ead-ab40-71506b13fb9d, long, 0000000000000000
melon::f4369103-7968-47c1-a997-7864a830534f, long, 0000000000000000
melon::fa67da7c-7e7a-41fb-a7da-6be53c996ee9, long, 0000000000000000
melon::fc3ea464-e7e1-4545-9cc8-7dfea77baff8, long, 0000000000000000
melon::fd00afed-0956-44db-9b82-32ebc50e856b, long, 0000000000000000
nameofuuid::0ec8fa68-ac56-47de-af4c-7d6cdfbbbc05, string, 800E47686F7374726561706572383537
nameofuuid::1cfa57d4-af45-46fa-a7f3-d70675567262, string, 800862627676625F5954
nameofuuid::2a6baa5e-bf5a-4d18-b91d-8814158d7bcb, string, 800E536368617474656E46616269616E
nameofuuid::2d6becc6-2a7d-4422-8ef5-6c0dcf8e0451, string, 800B4A61794A61793135303931
nameofuuid::2d43919f-6109-42cc-99f9-64e7a6ad7af2, string, 800B4577696756696572746572
nameofuuid::2ec158eb-aa44-4d0e-9aef-2751d341b485, string, 800A505F695F785F615F6C5F
nameofuuid::2f79ae0b-0e79-4cb5-9c5b-4bdf95fa9f46, string, 80096963687365696E6569
nameofuuid::03e6f46b-2549-46e6-a385-51b46a35419b, string, 800A417066656C7361667431
nameofuuid::4f797837-9479-48d4-b9c4-271022280764, string, 8007416469637A6978
nameofuuid::5d90f9bd-802d-4de8-9602-a1b31f4e365f, string, 801048656E6E696E6761757342617965726E
nameofuuid::6f86ed50-1106-4788-9625-815d892b9fd3, string, 800C416C65783236303932303132
nameofuuid::7ca2d0ff-ebd7-4cd2-b838-d3d787b29027, string, 80094A6173736472616E61
nameofuuid::8c63fceb-231a-4651-be2c-3cf112892068, string, 800F4A756C65734D696E65637261667431
nameofuuid::9b4933c0-cf2f-49a5-90d9-40d184a44edb, string, 800A41727468757242616C6C
nameofuuid::32a93f4d-2215-4072-ab1d-e82f6544f1ed, string, 8009556D75626572474847
nameofuuid::33abe7d1-70ac-444c-9d18-010da68c4b90, string, 800B4161726F6E353539383438
nameofuuid::35e3ad4c-a41e-41c3-b7f2-8584a2eb47ce, string, 800650616C746F78
nameofuuid::48cfb139-7894-4856-8d29-49222ca292a5, string, 800F53686F776D61737465723144455343
nameofuuid::54cf705a-88c3-4548-a6a4-8b7fb49c0215, string, 80094C696576656E676867
nameofuuid::54e6d0f2-2c0c-4185-b0ab-d64e388a3bea, string, 800741666665343830
nameofuuid::62bff469-8738-4500-bb4f-dfc173a41e7c, string, 8007546F62656C7573
nameofuuid::072e2c78-d1ff-42b2-ab85-4a8b8c780bdf, string, 80077A47616E647979
nameofuuid::96ae3a8f-68ff-4ec3-ac3c-b233e88ff8aa, string, 80064572656E3136
nameofuuid::248d32a1-dc0f-4e73-a1e1-67bbd00efd5f, string, 800845726E7374313233
nameofuuid::769b0a20-cf9a-4bd7-bae5-f6acd07a29ba, string, 800B584E6565644E6F4E616D65
nameofuuid::6544d4ef-6a60-48c4-9bb0-26a2304f8303, string, 800D506978656C6372616674363636
nameofuuid::94323c51-6c59-4b8c-a46e-4995093b7d2f, string, 80094D6F72693939393939
nameofuuid::4143714f-c27a-45bc-a288-1c984f5b8f96, string, 800745696B33303031
nameofuuid::7988027b-6201-4db0-b309-adcfcd21d56a, string, 800B53797374656D4372616674
nameofuuid::45726961-c646-41da-9be5-92639e903a78, string, 800E5A776569666163686D6178787878
nameofuuid::a991684d-69bc-48a2-8e0b-ed76b3c6d348, string, 80074A474932303131
nameofuuid::abc673ba-53ae-4afa-b3c1-2d801e06b660, string, 80064F7374756E69
nameofuuid::b3f6e258-c803-4247-8f90-519c946b1a14, string, 800E417262656974736265616D746572
nameofuuid::b7f5a011-cec7-4f24-b30e-8bcd219f72fd, string, 800B6B696C6C65723132333434
nameofuuid::be631fca-8bee-4c3c-aec3-1684d1efea31, string, 800B4A756D7065724261737469
nameofuuid::bfe3bf41-f2ac-4d76-ba00-c428fbb73a7d, string, 80084135424553544F53
nameofuuid::c3cfaecd-cc8d-4162-8f96-db307c7ffded, string, 800F46616E63696572506C6F7432303532
nameofuuid::c4c97558-4c5b-4f3e-83ef-06d46ccad4af, string, 800A5363686E656C6C66696E
nameofuuid::c9cafcf7-20f5-4b03-87c2-621d5769b7cb, string, 80074F6C7363686969
nameofuuid::c29c070d-c6cb-431f-8df1-260df7e70aaf, string, 800D5363687761727A52616E676572
nameofuuid::c52884e9-9c90-4d31-87bf-f8d852de006e, string, 80064A6572653031
nameofuuid::da40e6bc-d08b-432d-916a-ce7fc6cb3a57, string, 80094D696E657231366D61
nameofuuid::dd982670-37cc-4b40-9930-8a178be7a5ed, string, 800D436872697373746F706865725F
nameofuuid::e45d30de-aa34-4cba-970e-3431e5984e4e, string, 800A785842656E4D616E5878
nameofuuid::e45417fc-3b52-4c40-8eff-3e7123f110e1, string, 80085854656E646F4C50
nameofuuid::e68236a7-8f51-4ead-ab40-71506b13fb9d, string, 800D5F456E64657242757273636865
nameofuuid::fa67da7c-7e7a-41fb-a7da-6be53c996ee9, string, 800C4C656F6D696368656C736F6E
nameofuuid::fc3ea464-e7e1-4545-9cc8-7dfea77baff8, string, 800E54696D6D69637261667465723232
nameofuuid::fd00afed-0956-44db-9b82-32ebc50e856b, string, 80095468655F4F6C655954
potatoes::0ec8fa68-ac56-47de-af4c-7d6cdfbbbc05, long, 0000000000000002
potatoes::1cfa57d4-af45-46fa-a7f3-d70675567262, long, 0000000000000001
potatoes::2a6baa5e-bf5a-4d18-b91d-8814158d7bcb, long, 0000000000000001
potatoes::2d6becc6-2a7d-4422-8ef5-6c0dcf8e0451, long, 0000000000000000
potatoes::2d43919f-6109-42cc-99f9-64e7a6ad7af2, long, 0000000000000000
potatoes::2ec158eb-aa44-4d0e-9aef-2751d341b485, long, 0000000000000000
potatoes::2f79ae0b-0e79-4cb5-9c5b-4bdf95fa9f46, long, 0000000000000002
potatoes::03e6f46b-2549-46e6-a385-51b46a35419b, long, 0000000000000000
potatoes::4a6da52f-42b5-4564-baf5-b060e2a9772c, long, 0000000000000002
potatoes::4f797837-9479-48d4-b9c4-271022280764, long, 0000000000000001
potatoes::5d90f9bd-802d-4de8-9602-a1b31f4e365f, long, 0000000000000001
potatoes::6f86ed50-1106-4788-9625-815d892b9fd3, long, 0000000000000000
potatoes::7ca2d0ff-ebd7-4cd2-b838-d3d787b29027, long, 0000000000000000
potatoes::8c63fceb-231a-4651-be2c-3cf112892068, long, 0000000000000001
potatoes::9b4933c0-cf2f-49a5-90d9-40d184a44edb, long, 0000000000000001
potatoes::32a93f4d-2215-4072-ab1d-e82f6544f1ed, long, 0000000000000001
potatoes::33abe7d1-70ac-444c-9d18-010da68c4b90, long, 0000000000000000
potatoes::35e3ad4c-a41e-41c3-b7f2-8584a2eb47ce, long, 0000000000000000
potatoes::48cfb139-7894-4856-8d29-49222ca292a5, long, 0000000000000001
potatoes::54cf705a-88c3-4548-a6a4-8b7fb49c0215, long, 0000000000000002
potatoes::54e6d0f2-2c0c-4185-b0ab-d64e388a3bea, long, 0000000000000001
potatoes::62bff469-8738-4500-bb4f-dfc173a41e7c, long, 0000000000000001
potatoes::072e2c78-d1ff-42b2-ab85-4a8b8c780bdf, long, 0000000000000002
potatoes::96ae3a8f-68ff-4ec3-ac3c-b233e88ff8aa, long, 0000000000000002
potatoes::248d32a1-dc0f-4e73-a1e1-67bbd00efd5f, long, 0000000000000000
potatoes::769b0a20-cf9a-4bd7-bae5-f6acd07a29ba, long, 0000000000000002
potatoes::5325a106-6ef4-4fbd-9d09-847471c9a25b, long, 0000000000000000
potatoes::6544d4ef-6a60-48c4-9bb0-26a2304f8303, long, 0000000000000001
potatoes::94323c51-6c59-4b8c-a46e-4995093b7d2f, long, 0000000000000001
potatoes::4143714f-c27a-45bc-a288-1c984f5b8f96, long, 0000000000000001
potatoes::7988027b-6201-4db0-b309-adcfcd21d56a, long, 0000000000000000
potatoes::45726961-c646-41da-9be5-92639e903a78, long, 0000000000000000
potatoes::a991684d-69bc-48a2-8e0b-ed76b3c6d348, long, 0000000000000001
potatoes::abc673ba-53ae-4afa-b3c1-2d801e06b660, long, 0000000000000001
potatoes::b3f6e258-c803-4247-8f90-519c946b1a14, long, 0000000000000001
potatoes::b7f5a011-cec7-4f24-b30e-8bcd219f72fd, long, 0000000000000000
potatoes::be631fca-8bee-4c3c-aec3-1684d1efea31, long, 0000000000000000
potatoes::bfe3bf41-f2ac-4d76-ba00-c428fbb73a7d, long, 0000000000000001
potatoes::c3cfaecd-cc8d-4162-8f96-db307c7ffded, long, 0000000000000000
potatoes::c4c97558-4c5b-4f3e-83ef-06d46ccad4af, long, 0000000000000001
potatoes::c9cafcf7-20f5-4b03-87c2-621d5769b7cb, long, 0000000000000001
potatoes::c29c070d-c6cb-431f-8df1-260df7e70aaf, long, 0000000000000001
potatoes::c52884e9-9c90-4d31-87bf-f8d852de006e, long, 0000000000000000
potatoes::da40e6bc-d08b-432d-916a-ce7fc6cb3a57, long, 0000000000000000
potatoes::dd982670-37cc-4b40-9930-8a178be7a5ed, long, 0000000000000000
potatoes::e6bd9bf0-c05b-4712-8471-d4e15cf1334e, long, 0000000000000002
potatoes::e45d30de-aa34-4cba-970e-3431e5984e4e, long, 0000000000000001
potatoes::e45417fc-3b52-4c40-8eff-3e7123f110e1, long, 0000000000000000
potatoes::e68236a7-8f51-4ead-ab40-71506b13fb9d, long, 0000000000000000
potatoes::f4369103-7968-47c1-a997-7864a830534f, long, 0000000000000000
potatoes::fa67da7c-7e7a-41fb-a7da-6be53c996ee9, long, 0000000000000003
potatoes::fc3ea464-e7e1-4545-9cc8-7dfea77baff8, long, 0000000000000003
potatoes::fd00afed-0956-44db-9b82-32ebc50e856b, long, 0000000000000002
pumpkin::0ec8fa68-ac56-47de-af4c-7d6cdfbbbc05, long, 0000000000000000
pumpkin::1cfa57d4-af45-46fa-a7f3-d70675567262, long, 0000000000000000
pumpkin::2a6baa5e-bf5a-4d18-b91d-8814158d7bcb, long, 0000000000000000
pumpkin::2d6becc6-2a7d-4422-8ef5-6c0dcf8e0451, long, 0000000000000000
pumpkin::2d43919f-6109-42cc-99f9-64e7a6ad7af2, long, 0000000000000000
pumpkin::2ec158eb-aa44-4d0e-9aef-2751d341b485, long, 0000000000000001
pumpkin::2f79ae0b-0e79-4cb5-9c5b-4bdf95fa9f46, long, 0000000000000000
pumpkin::03e6f46b-2549-46e6-a385-51b46a35419b, long, 0000000000000000
pumpkin::4a6da52f-42b5-4564-baf5-b060e2a9772c, long, 0000000000000000
pumpkin::4f797837-9479-48d4-b9c4-271022280764, long, 0000000000000000
pumpkin::5d90f9bd-802d-4de8-9602-a1b31f4e365f, long, 0000000000000001
pumpkin::6f86ed50-1106-4788-9625-815d892b9fd3, long, 0000000000000000
pumpkin::7ca2d0ff-ebd7-4cd2-b838-d3d787b29027, long, 0000000000000000
pumpkin::8c63fceb-231a-4651-be2c-3cf112892068, long, 0000000000000000
pumpkin::9b4933c0-cf2f-49a5-90d9-40d184a44edb, long, 0000000000000000
pumpkin::32a93f4d-2215-4072-ab1d-e82f6544f1ed, long, 0000000000000000
pumpkin::33abe7d1-70ac-444c-9d18-010da68c4b90, long, 0000000000000000
pumpkin::35e3ad4c-a41e-41c3-b7f2-8584a2eb47ce, long, 0000000000000000
pumpkin::48cfb139-7894-4856-8d29-49222ca292a5, long, 0000000000000000
pumpkin::54cf705a-88c3-4548-a6a4-8b7fb49c0215, long, 0000000000000000
pumpkin::54e6d0f2-2c0c-4185-b0ab-d64e388a3bea, long, 0000000000000000
pumpkin::62bff469-8738-4500-bb4f-dfc173a41e7c, long, 0000000000000001
pumpkin::072e2c78-d1ff-42b2-ab85-4a8b8c780bdf, long, 0000000000000000
pumpkin::96ae3a8f-68ff-4ec3-ac3c-b233e88ff8aa, long, 0000000000000000
pumpkin::248d32a1-dc0f-4e73-a1e1-67bbd00efd5f, long, 0000000000000000
pumpkin::769b0a20-cf9a-4bd7-bae5-f6acd07a29ba, long, 0000000000000000
pumpkin::5325a106-6ef4-4fbd-9d09-847471c9a25b, long, 0000000000000000
pumpkin::6544d4ef-6a60-48c4-9bb0-26a2304f8303, long, 0000000000000000
pumpkin::94323c51-6c59-4b8c-a46e-4995093b7d2f, long, 0000000000000000
pumpkin::4143714f-c27a-45bc-a288-1c984f5b8f96, long, 0000000000000001
pumpkin::7988027b-6201-4db0-b309-adcfcd21d56a, long, 0000000000000000
pumpkin::45726961-c646-41da-9be5-92639e903a78, long, 0000000000000000
pumpkin::a991684d-69bc-48a2-8e0b-ed76b3c6d348, long, 0000000000000000
pumpkin::abc673ba-53ae-4afa-b3c1-2d801e06b660, long, 0000000000000000
pumpkin::b3f6e258-c803-4247-8f90-519c946b1a14, long, 0000000000000000
pumpkin::b7f5a011-cec7-4f24-b30e-8bcd219f72fd, long, 0000000000000000
pumpkin::be631fca-8bee-4c3c-aec3-1684d1efea31, long, 0000000000000000
pumpkin::bfe3bf41-f2ac-4d76-ba00-c428fbb73a7d, long, 0000000000000000
pumpkin::c3cfaecd-cc8d-4162-8f96-db307c7ffded, long, 0000000000000000
pumpkin::c4c97558-4c5b-4f3e-83ef-06d46ccad4af, long, 0000000000000000
pumpkin::c9cafcf7-20f5-4b03-87c2-621d5769b7cb, long, 0000000000000000
pumpkin::c29c070d-c6cb-431f-8df1-260df7e70aaf, long, 0000000000000000
pumpkin::c52884e9-9c90-4d31-87bf-f8d852de006e, long, 0000000000000000
pumpkin::da40e6bc-d08b-432d-916a-ce7fc6cb3a57, long, 0000000000000001
pumpkin::dd982670-37cc-4b40-9930-8a178be7a5ed, long, 0000000000000000
pumpkin::e6bd9bf0-c05b-4712-8471-d4e15cf1334e, long, 0000000000000000
pumpkin::e45d30de-aa34-4cba-970e-3431e5984e4e, long, 0000000000000000
pumpkin::e45417fc-3b52-4c40-8eff-3e7123f110e1, long, 0000000000000001
pumpkin::e68236a7-8f51-4ead-ab40-71506b13fb9d, long, 0000000000000000
pumpkin::f4369103-7968-47c1-a997-7864a830534f, long, 0000000000000000
pumpkin::fa67da7c-7e7a-41fb-a7da-6be53c996ee9, long, 0000000000000001
pumpkin::fc3ea464-e7e1-4545-9cc8-7dfea77baff8, long, 0000000000000000
pumpkin::fd00afed-0956-44db-9b82-32ebc50e856b, long, 0000000000000000
seedinvreset, date, 810974696D657374616D7004000001986A005DED
skullofuuid::0ec8fa68-ac56-47de-af4c-7d6cdfbbbc05, itemtype, 8603616C6C0F00057479706573800941727261794C697374810676616C7565733080064F626A6563748001800B4E65774974656D44617461880B626C6F636B56616C756573800E4E6577426C6F636B56616C7565738209697344656661756C740F01046461746120802F6D696E6563726166743A706C617965725F686561645B706F77657265643D66616C73652C726F746174696F6E3D305D076973416C6961730F0005706C61696E0F00046D6574618022436F6E66696775726174696F6E53657269616C697A61626C655F4974656D4D657461810576616C756520868476616C75653A0A20203D3D3A204974656D4D6574610A20206D6574612D747970653A20534B554C4C0A2020646973706C61792D6E616D653A20277B2274657874223A22222C226578747261223A5B7B2274657874223A2247686F7374726561706572383537222C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22626F6C64223A66616C73652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22636F6C6F72223A226461726B5F61717561227D5D7D270A20206C6F72653A0A20202D20277B2274657874223A22222C226578747261223A5B7B2274657874223A2247617264656E636F696E733A20313434222C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22626F6C64223A66616C73652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22636F6C6F72223A22676F6C64227D5D7D270A2020736B756C6C2D6F776E65723A0A202020203D3D3A20506C6179657250726F66696C650A20202020756E6971756549643A2030656338666136382D616335362D343764652D616634632D3764366364666262626330350A202020206E616D653A2047686F73747265617065723835370A2020202070726F706572746965733A0A202020202D206E616D653A2074657874757265730A20202020202076616C75653A2065776F6749434A306157316C633352686258416949446F674D5463314E4441334D544D304D4441774E69774B4943416963484A765A6D6C735A556C6B49694136494349775A574D345A6D45324F47466A4E5459304E32526C59575930597A646B4E6D4E6B5A6D4A69596D4D774E53497343694167496E427962325A706247564F5957316C4969413649434A486147397A64484A6C5958426C636A67314E79497343694167496E4E705A323568644856795A564A6C63585670636D566B49694136494852796457557343694167496E526C65485231636D567A496941364948734B4943416749434A5453306C4F496941364948734B4943416749434167496E5679624349674F6941696148523063446F764C33526C65485231636D567A4C6D3170626D566A636D466D644335755A58517664475634644856795A5338324E4445315A544E694E4459304D6A4A6A4D6D49324D54466A4F44526A4F44466A4F4745325A6D526B4D7A686B4D7A513259544E6D4F5751324E6A686A4D5459774E574A6C4F546B7A596A51354D6D55325A574A6949676F674943416766516F674948304B66513D3D0A2020202020207369676E61747572653A2046736B44587A31753246334138304F786F4250316A30787747656B4662427566416E5648493137526F6E356D7A754932716C6A4C594741374C7A726C7155635137413031792F396E546A544F66704179316B76544B7A4137715773796C65424475616371444D756579535A52374A66517543376E354C35316758354642554C46634E766D503876594746315268614F58714C786875695A413775426F547375556E7065767162346E4C43516A77794D75514D2B2F38706C7A6F5A57795457446C554547796550423275316E50417035576D4D345035643750694151473579626738774A79533365564A36412F49647049534D51307A73656B4C4D58504F433767356144324759786A70554F417372323379703341436563504230562F6E365270787A7178316E435130584F74716869553876665376757039746A4A36572F4D51564E33686469777667717A693536776652427870534133387543386E74336D386845552B7451444138712B6C6757686E49647A75506A2B6275764E614E643632534F6D64716B744A78576162746547385756786970566B4552434B7132446275594E714E53367033544C74347857633361505775626B394135443231414941576C4161763475637665546A4C3942315A41716F4F6631714742785A5259396E75414A586F6B54534764314E6F6D34592B7373522B33426A6A47392B57647579547A2B41756D67614E78325A306C394571594A314236483543386B53394E77483332497A59703577477A55665A75474B4D69336A5536516145716E654A68386741524B4D35567744634A2B67746A4C6F43466A49555164586C3068527548775A50525463472F4D726B6478447465584D6B6D4D6F6242756F31437742553948794C4C4963522B4F37747249534B6E464F4C794D646659462B446F76694C4E616B6731664F514A7648537062453D0A096974656D466C61677303000000020A6973416E797468696E670F00086974656D466F726D0F00036B65792080156D696E6563726166743A706C617965725F6865616406616D6F756E7403FFFFFFFF046974656D000A676C6F62616C4D65746180FF0000000B81FF0000000C20868476616C75653A0A20203D3D3A204974656D4D6574610A20206D6574612D747970653A20534B554C4C0A2020646973706C61792D6E616D653A20277B2274657874223A22222C226578747261223A5B7B2274657874223A2247686F7374726561706572383537222C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22626F6C64223A66616C73652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22636F6C6F72223A226461726B5F61717561227D5D7D270A20206C6F72653A0A20202D20277B2274657874223A22222C226578747261223A5B7B2274657874223A2247617264656E636F696E733A20313434222C22737472696B657468726F756768223A66616C73652C226F626675736361746564223A66616C73652C22626F6C64223A66616C73652C226974616C6963223A66616C73652C22756E6465726C696E6564223A66616C73652C22636F6C6F72223A22676F6C64227D5D7D270A2020736B756C6C2D6F776E65723A0A202020203D3D3A20506C6179657250726F66696C650A20202020756E6971756549643A2030656338666136382D616335362D343764652D616634632D3764366364666262626330350A202020206E616D653A2047686F73747265617065723835370A2020202070726F706572746965733A0A202020202D206E616D653A2074657874757265730A20202020202076616C75653A2065776F6749434A306157316C633352686258416949446F674D5463314E4441334D544D304D4441774E69774B4943416963484A765A6D6C735A556C6B49694136494349775A574D345A6D45324F47466A4E5459304E32526C59575930597A646B4E6D4E6B5A6D4A69596D4D774E53497343694167496E427962325A706247564F5957316C4969413649434A486147397A64484A6C5958426C636A67314E79497343694167496E4E705A323568644856795A564A6C63585670636D566B49694136494852796457557343694167496E526C65485231636D567A496941364948734B4943416749434A5453306C4F496941364948734B4943416749434167496E5679624349674F6941696148523063446F764C33526C65485231636D567A4C6D3170626D566A636D466D644335755A58517664475634644856795A5338324E4445315A544E694E4459304D6A4A6A4D6D49324D54466A4F44526A4F44466A4F4745325A6D526B4D7A686B4D7A513259544E6D4F5751324E6A686A4D5459774E574A6C4F546B7A596A51354D6D55325A574A6949676F674943416766516F674948304B66513D3D0A2020202020207369676E61747572653A2046736B44587A31753246334138304F786F4250316A30787747656B4662427566416E5648493137526F6E356D7A754932716C6A4C594741374C7A726C7155635137413031792F396E546A544F66704179316B76544B7A4137715773796C65424475616371444D756579535A52374A66517543376E354C35316758354642554C46634E766D503876594746315268614F58714C786875695A413775426F547375556E7065767162346E4C43516A77794D75514D2B2F38706C7A6F5A57795457446C554547796550423275316E50417035576D4D345035643750694151473579626738774A79533365564A36412F49647049534D51307A73656B4C4D58504F433767356144324759786A70554F417372323379703341436563504230562F6E365270787A7178316E435130584F74716869553876665376757039746A4A36572F4D51564E33686469777667717A693536776652427870534133387543386E74336D386845552B7451444138712B6C6757686E49647A75506A2B6275764E614E643632534F6D64716B744A78576162746547385756786970566B4552434B7132446275594E714E53367033544C74347857633361505775626B394135443231414941576C4161763475637665546A4C3942315A41716F4F6631714742785A5259396E75414A586F6B54534764314E6F6D34592B7373522B33426A6A47392B57647579547A2B41756D67614E78325A306C394571594A314236483543386B53394E77483332497A59703577477A55665A75474B4D69336A5536516145716E654A68386741524B4D35567744634A2B67746A4C6F43466A49555164586C3068527548775A50525463472F4D726B6478447465584D6B6D4D6F6242756F31437742553948794C4C4963522B4F37747249534B6E464F4C794D646659462B446F76694C4E616B6731664F514A7648537062453D0A05626C6F636B00
